fromPaperId,toPaperId
206088,203211
206088,9605264
206088,9702417
206088,9909368
9702417,9412238
9702417,9510232
9702417,9607244
9702417,9610451
103119,5218
103119,6206
103119,101318
103119,105188
103119,302003
103119,9305228
103119,9412366
103119,9603408
103119,9607244
103119,9702417
103119,9702443
103119,9807229
103119,9905392
9227,9410404
9227,9606399
9227,9803336
9227,9811247
9227,9812340
9912311,9208213
9912311,9403227
9912311,9408305
9912311,9510301
9912311,9711485
9912311,9711488
9912311,9808426
9912311,9812522
9912311,9901442
9912311,9911207
9402287,9302239
9404208,9304217
9404208,9312324
9404208,9405205
4196,1119
4196,2182
4196,3075
4196,4094
4196,9310379
4196,9606314
4196,9608434
4196,9703420
4196,9803445
4196,9901442
4196,9905512
4196,9909541
4094,9310379
4094,9312279
4094,9409254
4094,9508347
4094,9606314
4094,9608434
4094,9806345
4094,9809443
9603397,9401264
9603397,9412255
9603397,9501369
9603397,9508387
9603397,9601235
9603397,9601287
9603397,9602366
9603397,9602377
9602377,9308263
9602377,9310316
9602377,9311285
9602377,9312300
9602377,9401264
9602377,9409212
9602377,9502323
9409455,9305306
9409455,9310316
9409455,9311255
9409455,9404270
9810512,9308336
9810512,9311316
9810512,9412305
9810512,9502298
9810512,9506256
9810512,9507263
9810512,9507386
9810512,9511388
9810512,9512369
9810512,9512396
9810512,9602417
9810512,9610233
9810512,9708227
9810512,9803384
9810512,9805470
9810512,9810463
9609393,9311316
9609393,9408231
9609393,9502298
9609393,9503463
9609393,9505251
9609393,9506256
9609393,9509378
9609393,9512369
9507263,9208242
9507263,9304211
9507263,9307324
9507263,9309310
9507263,9311288
9507263,9404321
9507263,9406354
9507263,9504210
9507263,9506256
9509378,9403400
9705439,9405237
11111,3142
11111,7238
11111,9405388
11111,9408376
11111,9503234
11111,9503492
11111,9506338
11111,9512309
11111,9702287
11111,9708271
11111,9806404
11111,9808467
11111,9905555
11111,9907507
11111,9911379
7238,9405388
7238,9408376
7238,9503234
7238,9503492
7238,9506338
7238,9512309
7238,9702287
7238,9907507
7238,9911379
9503234,9305267
9503234,9307291
9503234,9312258
9503234,9403208
9503234,9403225
9503234,9403253
9503234,9403254
9503234,9403295
9503234,9403370
9503234,9405209
9503234,9406206
9503234,9408215
9503234,9408290
9503234,9408332
9503234,9408376
9503234,9409428
9708271,9506338
9512309,9405388
9512309,9501231
9512309,9501307
9512309,9507307
9909524,9308263
9909524,9310316
9909524,9311285
9909524,9312237
9909524,9506375
9909524,9512406
9909524,9703363
9909524,9705344
9909524,9707478
9909524,9707515
9909524,9802357
9711435,9307201
9711435,9408224
9711435,9502237
9711435,9506416
9711435,9511288
9711435,9606388
9711435,9609443
9711435,9612447
9711435,9706315
9711435,9707395
9707328,9309310
9707328,9410384
9707328,9606399
9707328,9610408
9707328,9612449
9707328,9701285
9707328,9703337
9707328,9703427
9707328,9706220
9707328,9706362
9707328,9707214
108163,4101
108163,4110
108163,5080
108163,10325
108163,101347
108163,9808304
108163,9811498
108163,9908352
9904464,9209205
9904464,9305319
9904464,9311290
9904464,9501376
9904464,9602320
9904464,9608401
9904464,9703445
9904464,9704267
9904464,9705470
9904464,9709390
9904464,9802290
9904464,9803389
9904464,9804332
9904464,9810206
9904464,9901229
9812325,9209251
9812325,9211304
9812325,9304257
9812325,9402227
9812325,9403266
9812325,9407339
9812325,9410406
9812325,9503264
9812325,9506305
9812325,9506328
9812325,9510439
9812325,9511315
9812325,9601387
9812325,9607392
9812325,9609279
9812325,9702265
9812325,9704213
9812325,9705320
9812325,9804393
9812325,9806471
9702255,9508379
9702255,9605235
9702255,9605266
9702255,9605283
9702255,9605288
9702255,9612346
9702255,9612364
9311376,9209205
9612319,9305306
9612319,9306289
9612319,9311255
9612319,9404270
9612319,9501369
9612319,9502261
9612319,9502340
9612319,9506254
9612319,9508347
9612319,9509406
9612319,9512406
9612319,9608369
9311255,9306289
9608369,9305306
9608369,9306289
9608369,9404270
9506254,9401310
107192,9705221
107192,9802204
107192,9908510
9503477,9412355
9503477,9501323
9185,9412355
9185,9503477
9185,9504221
9185,9812368
10078,9185
10078,9503477
9804208,9303309
9804208,9308335
9804208,9311269
9804208,9403240
9804208,9501334
9804208,9504324
9804208,9507294
9804208,9508321
9804208,9510287
9804208,9602414
9804208,9604417
9804208,9609434
9804208,9702307
202088,3107
202088,102051
202088,102257
202088,104110
202088,9602236
202088,9603249
202088,9604317
202088,9609381
202088,9704207
202088,9801260
202088,9801262
202088,9902341
202088,9910209
3107,2250
3107,3032
3107,9205228
3107,9310236
3107,9406287
3107,9407339
3107,9607233
3107,9608491
3107,9610209
3107,9610534
3107,9701294
3107,9703298
3107,9703404
3107,9704325
3107,9707313
3107,9707481
3107,9708306
3107,9711391
3107,9712222
3107,9712302
3107,9712467
3107,9801397
3107,9802365
3107,9802379
3107,9803454
3107,9805424
3107,9808463
3107,9810496
3107,9812205
3107,9903260
3107,9903355
3107,9903498
3107,9904468
3107,9907240
3107,9907489
3107,9910209
3107,9910238
3107,9911414
3107,9912226
102218,12123
102218,12145
102218,12337
102218,9307201
102218,9407389
102218,9412322
102218,9504316
102218,9507282
102218,9508343
102218,9608276
102218,9609511
102218,9611248
102218,9707409
102218,9708456
102218,9710473
102218,9803277
102218,9803297
102218,9806236
102218,9807501
102218,9808299
102218,9810457
102218,9811202
102218,9901389
102218,9905215
102218,9906206
102218,9912236
9611248,9404313
9611248,9411332
9611248,9503344
9611248,9507216
9611248,9602302
9611248,9603383
9611248,9607317
9611248,9609392
12337,4043
12337,8228
12337,11356
12337,9311222
12337,9311269
12337,9412322
12337,9606211
12337,9609511
12337,9707409
12337,9708456
12337,9710473
12337,9801365
12337,9806236
12337,9807501
12337,9810457
12337,9909334
7091,3275
7091,5024
7091,9205238
7091,9309298
7091,9310358
7091,9406363
7091,9406404
7091,9409388
7091,9410338
7091,9501201
7091,9502291
7091,9502298
7091,9504413
7091,9603374
7091,9611363
7091,9611445
7091,9707510
7091,9708311
7091,9807222
7091,9808283
7091,9901317
7091,9903249
7091,9903403
7091,9904240
7091,9907254
7091,9909436
7091,9909538
7129,7091
7129,9205238
7129,9310358
7129,9403250
7129,9406363
7129,9409303
7129,9409388
7129,9501201
7129,9502291
7129,9502298
7129,9504413
7129,9603374
7129,9611363
7129,9707510
7129,9802341
7129,9803313
7129,9807293
7129,9808283
7129,9812332
7129,9907254
7129,9909436
9706220,9702378
9706220,9702392
9706220,9703255
9706220,9703276
9706220,9703279
9706220,9703285
9706220,9703287
9706220,9703288
9706220,9703299
9706220,9703316
9706220,9703331
9706220,9703332
9706220,9703337
9706220,9703338
9706220,9703346
9706220,9703369
9706220,9703372
9706220,9703375
9706220,9703379
9706220,9703427
9706220,9703436
9706220,9703444
9706220,9704214
9706220,9704221
9706220,9704275
9706220,9704280
9706220,9704317
9706220,9704327
204115,5233
204115,7240
204115,11270
204115,109102
204115,109178
204115,110034
204115,112114
204115,9312268
204115,9503266
204115,9509348
204115,9602320
204115,9608310
204115,9703445
204115,9802290
204115,9804332
204115,9807249
204115,9807513
204115,9901229
204115,9903358
204115,9906231
204115,9907507
204115,9910210
204115,9911273
204115,9911379
9403388,9212235
9403388,9305345
106152,1087
106152,9212235
106152,9303251
106152,9303317
106152,9305345
106152,9312296
106152,9403219
106152,9404201
106152,9502321
106152,9504427
106152,9506477
106152,9603420
106152,9604320
106152,9605288
106152,9609364
106152,9612364
106152,9702409
106152,9703212
106152,9710401
106152,9712221
106152,9803357
106152,9804255
106152,9806354
106152,9806519
106152,9809291
106152,9811369
106152,9902220
106152,9903276
106152,9905441
106152,9907460
106152,9911243
9809291,9303251
9809291,9305345
9809291,9403219
9809291,9605288
9809291,9707415
9712221,9203201
9712221,9203203
9712221,9204216
9712221,9204228
9712221,9206266
9712221,9212235
9712221,9212248
9712221,9212288
9712221,9302210
9712221,9303251
9712221,9303317
9712221,9305345
9712221,9312296
9712221,9403219
9712221,9506477
9712221,9510271
9712221,9603208
9712221,9603420
9712221,9604320
9712221,9604440
9712221,9605235
9712221,9605283
9712221,9612428
9712221,9702409
9712221,9703212
9712221,9708393
9712221,9709286
9712221,9710322
9712221,9710373
9712221,9710401
9911243,9302210
9911243,9312215
9911243,9312296
9911243,9404302
9911243,9405234
9911243,9406289
9911243,9506477
9911243,9603420
9911243,9604320
9911243,9604440
9911243,9605235
9911243,9605266
9911243,9605283
9911243,9605387
9911243,9612212
9911243,9612225
9911243,9612346
9911243,9612364
9911243,9702409
9911243,9703212
9911243,9705201
9911243,9706287
9911243,9707409
9911243,9708393
9911243,9708456
9911243,9710401
9911243,9712221
9911243,9801272
9911243,9803357
9911243,9803479
9911243,9804255
9911243,9805264
9911243,9806236
9911243,9806354
9911243,9807501
9911243,9810457
9911243,9901312
9911243,9901362
9911243,9905215
9911243,9905441
9911243,9906206
9911243,9907460
9911243,9908326
9907460,9206214
9907460,9305274
9907460,9305275
9907460,9312215
9907460,9401352
9907460,9404302
9907460,9405234
9907460,9406289
9907460,9406345
9907460,9406369
9907460,9408339
9907460,9410281
9907460,9410282
9907460,9504265
9907460,9506278
9907460,9506284
9907460,9506285
9907460,9506477
9907460,9603420
9907460,9604320
9907460,9604440
9907460,9605235
9907460,9605266
9907460,9605283
9907460,9605387
9907460,9611227
9907460,9612212
9907460,9612225
9907460,9612346
9907460,9612364
9907460,9702409
9907460,9703212
9907460,9703266
9907460,9705201
9907460,9706287
9907460,9708393
9907460,9710401
9907460,9712221
9907460,9801272
9907460,9801430
9907460,9803357
9907460,9804255
9907460,9806354
9907460,9809529
9907460,9905441
1087,9212235
1087,9303251
1087,9303317
1087,9305345
1087,9312296
1087,9403219
1087,9404201
1087,9411334
1087,9504427
1087,9506477
1087,9603420
1087,9604320
1087,9605288
1087,9609364
1087,9612364
1087,9702409
1087,9703212
1087,9710401
1087,9712221
1087,9801272
1087,9803357
1087,9804255
1087,9806354
1087,9806519
1087,9809291
1087,9810499
1087,9811369
1087,9902220
1087,9903276
1087,9905441
1087,9907460
1087,9911243
9803357,9203201
9803357,9203203
9803357,9204228
9803357,9206266
9803357,9212235
9803357,9212248
9803357,9212288
9803357,9302210
9803357,9303251
9803357,9303317
9803357,9305345
9803357,9312296
9803357,9403219
9803357,9506477
9803357,9508202
9803357,9510271
9803357,9603208
9803357,9603420
9803357,9604320
9803357,9604440
9803357,9605235
9803357,9605283
9803357,9612428
9803357,9702409
9803357,9703212
9803357,9708393
9803357,9709286
9803357,9710322
9803357,9710373
9803357,9710401
9803357,9712221
9803357,9801272
9911291,9311344
9911291,9709344
9911291,9802290
9911291,9803389
9911291,9901222
9911291,9901229
9911291,9906318
9911291,9907392
9907392,9209205
9907392,9405388
9907392,9412345
9907392,9501307
9907392,9705466
9907392,9802290
9907392,9803389
9907392,9803445
9907392,9806344
9907392,9806404
9907392,9901222
9907392,9903282
9907392,9903358
9907392,9906222
9911315,9207221
9911315,9401208
9911315,9609481
9911315,9610449
9911315,9710460
9911315,9901243
9911315,9902283
9911315,9907559
206174,11053
206174,103062
206174,103320
206174,106245
206174,107164
206174,109217
206174,111089
206174,111176
206174,202058
206174,205290
206174,206077
206174,9510309
206174,9608308
206174,9704205
206174,9708456
206174,9810479
206174,9910205
206174,9911315
108168,3058
108168,4115
108168,9174
108168,9509389
108168,9511446
108168,9712392
108168,9802334
108168,9807310
108168,9807327
108168,9808301
108168,9809596
108168,9811363
108168,9811495
108168,9812475
108168,9901243
108168,9901254
108168,9902293
108168,9903435
108168,9912358
9507356,9302247
9507356,9404236
9507356,9501384
12241,9305269
12241,9606399
12241,9609445
12241,9610451
12241,9806528
12241,9906441
12241,9909338
12241,9911516
207300,5152
207300,7182
207300,12232
207300,12241
207300,109032
207300,204224
207300,207052
207300,9305228
207300,9305269
207300,9307356
207300,9609445
207300,9806528
207300,9911516
7182,1189
7182,5152
7182,9209205
7182,9305269
7182,9403256
7182,9408245
7182,9503467
7182,9510232
7182,9603208
7182,9610451
7182,9611421
7182,9806344
7182,9807224
7182,9807383
7182,9812252
7182,9901281
7182,9902279
7182,9903495
212026,1189
212026,1318
212026,7182
212026,9006
212026,12232
212026,12241
212026,106012
212026,109032
212026,207300
212026,9302239
212026,9305269
212026,9306220
212026,9307356
212026,9510232
212026,9512385
212026,9602375
212026,9604441
212026,9606314
212026,9608434
212026,9609445
212026,9610451
212026,9703420
212026,9707515
212026,9710270
212026,9711395
212026,9711396
212026,9804436
212026,9806491
212026,9806528
212026,9812445
212026,9909541
9136,9006
9136,9408396
9136,9410372
9136,9604441
9136,9610451
9136,9611311
9136,9902458
109032,5152
109032,7182
109032,12241
109032,9305269
109032,9609445
109032,9610274
109032,9806528
109032,9911516
202140,204289
202140,9406315
202140,9410404
202140,9606399
204289,202140
204289,9410404
210042,5218
210042,7223
210042,102237
210042,201005
210042,205165
210042,9210281
210042,9411211
210042,9506452
210042,9807385
201005,109051
201005,9311216
201005,9311247
201005,9508206
201005,9704301
9210281,9203222
5218,9203222
5218,9402270
5218,9405340
5218,9410304
5218,9411211
5218,9412366
5218,9503418
5218,9504219
5218,9504248
5218,9506317
5218,9506452
5218,9510207
5218,9512336
5218,9603408
5218,9604388
5218,9605264
5218,9702443
5218,9704228
5218,9704333
5218,9705221
5218,9705290
5218,9705318
5218,9705460
5218,9708480
5218,9709497
5218,9710487
5218,9802204
5218,9802372
5218,9802416
5218,9807229
5218,9807385
5218,9807443
5218,9812252
5218,9812280
5218,9909234
5218,9911375
102237,7223
102237,12261
102237,9203222
102237,9411211
102237,9511311
102237,9706526
102237,9709344
102237,9807443
102237,9905391
102237,9906280
205274,9001
205274,12001
205274,104034
205274,105217
205274,111144
205274,203092
205274,205013
205274,9307364
205274,9603404
205274,9612313
205274,9803368
205274,9805303
205274,9809423
9812491,9304315
9812491,9307221
9812491,9312243
9812491,9403223
9812491,9403224
9812491,9506445
9812491,9507231
9812491,9509284
9812491,9601257
9812491,9601319
9812491,9602240
9812491,9602372
9812491,9603226
9812491,9605219
9812491,9704326
9812491,9705267
9812491,9706551
9812491,9710206
9812491,9711359
9812491,9805393
9602240,9304315
9602240,9411285
9602240,9506314
9602240,9506445
9602240,9507268
9602240,9508225
9602240,9601319
9602240,9601370
9506445,9304315
9506445,9411285
9507231,9501213
9711359,9506445
9711359,9702293
9711359,9703270
9711359,9707327
9603226,9509284
9312243,9302247
9601319,9304315
9601319,9506314
9601319,9506445
9601319,9507268
9601257,9208244
9601257,9209272
9601257,9304265
9601257,9306320
9601257,9310216
9601257,9310369
9601257,9310379
9601257,9406220
9601257,9406359
9601257,9412354
9601257,9506298
9601257,9507231
9601257,9509292
9601257,9512294
9811472,9206236
9811472,9209231
9811472,9211321
9811472,9302217
9811472,9304257
9811472,9310355
9811472,9401310
9811472,9402363
9811472,9403233
9811472,9408376
9811472,9409255
9811472,9411285
9811472,9502254
9811472,9502335
9811472,9502363
9811472,9505251
9811472,9511255
9811472,9511388
9811472,9511465
9811472,9512380
9811472,9604330
9811472,9610360
9811472,9702276
9811472,9702331
9811472,9705244
9811472,9709215
9811472,9801356
9811472,9802300
9811472,9805442
9811472,9806224
9811472,9806471
9605271,9310261
9605271,9402283
9605271,9405320
9605271,9406315
9605271,9410404
9605271,9501230
9605271,9501307
9605271,9502336
9605271,9505404
9707529,9209268
9707529,9209269
9707529,9301237
9707529,9304225
9707529,9306320
9707529,9307247
9707529,9308246
9707529,9403376
9707529,9405360
9707529,9410267
9707529,9507213
9707529,9702375
9507213,9301237
9507213,9304225
9507213,9307247
9507213,9307249
9507213,9307301
9507213,9308246
9507213,9311215
9507213,9403376
9507213,9501276
9405360,9203225
9405360,9209268
9405360,9212277
9405360,9304225
9405360,9307247
9405360,9308246
9405360,9308262
9405360,9310216
9021,2141
9021,4173
9021,5181
9021,6346
9021,7256
9021,7313
9021,9312311
9021,9312359
9021,9502224
9021,9601249
9021,9703290
9021,9708396
9021,9805270
9021,9905550
9021,9906475
9801412,9409335
9801412,9411285
9801412,9504333
9801412,9512380
9801412,9608365
9801412,9610223
9801412,9612394
9801412,9703455
9801412,9707523
9801412,9708300
9801412,9708395
9801412,9709215
9901266,9206241
9901266,9212277
9901266,9306320
9901266,9308337
9901266,9310216
9901266,9406220
9901266,9406320
9901266,9506207
9901266,9605342
9901266,9608223
9901266,9712318
9901266,9802308
9901266,9809393
9901266,9811259
9811259,9206241
9811259,9212277
9811259,9304265
9811259,9305267
9811259,9306320
9811259,9307330
9811259,9310216
9811259,9406220
9811259,9409438
9811259,9510403
9811259,9605342
9811259,9608223
9811259,9802308
9811259,9805422
9811259,9809393
9802308,9206241
9802308,9207217
9802308,9207223
9802308,9209277
9802308,9304265
9802308,9306320
9802308,9307330
9802308,9312227
9802308,9401310
9802308,9406220
9802308,9406295
9802308,9406320
9802308,9410280
9802308,9502335
9802308,9506207
9802308,9605342
9802308,9608223
9802308,9705467
9802308,9801269
9809393,9206241
9809393,9212277
9809393,9304265
9809393,9306320
9809393,9310216
9809393,9406220
9809393,9410324
9809393,9605342
9809393,9608223
9809393,9802308
9608223,9304265
9608223,9406220
9608223,9511409
9608223,9601319
9608223,9603414
9608223,9605342
9608223,9606371
103011,5049
103011,6233
103011,9309289
103011,9311205
103011,9311344
103011,9402335
103011,9407372
103011,9408245
103011,9505320
103011,9506454
103011,9508302
103011,9509311
103011,9606280
103011,9702216
103011,9710531
103011,9712517
103011,9802290
103011,9802440
103011,9803389
103011,9807513
103011,9808257
103011,9901229
103011,9901416
103011,9903358
103011,9904404
103011,9911291
103011,9912434
103011,9912547
203074,1054
203074,7192
203074,7261
203074,10345
203074,102291
203074,109010
203074,110149
203074,111092
203074,111396
203074,9209205
203074,9305228
203074,9306230
203074,9403276
203074,9405355
203074,9506281
203074,9512427
203074,9606345
203074,9709452
203074,9709499
203074,9805496
203074,9807513
203074,9808486
203074,9811425
203074,9812429
203074,9903536
203074,9905226
203074,9906546
203074,9908519
203074,9909362
203074,9909504
203074,9910226
9707443,9207221
9707443,9211204
9707443,9302250
9707443,9303230
9707443,9307312
9707443,9310242
9707443,9403288
9707443,9405253
9707443,9408384
9707443,9501222
9707443,9502385
9707443,9503264
9707443,9504314
9707443,9505207
9707443,9505350
9707443,9506217
9707443,9506328
9707443,9506354
9707443,9507282
9707443,9507378
9707443,9508343
9707443,9509294
9707443,9512288
9707443,9601367
9707443,9601387
9707443,9602239
9707443,9603310
9707443,9603363
9707443,9603412
9707443,9604452
9707443,9605398
9707443,9605408
9707443,9607220
9707443,9608275
9707443,9608329
9707443,9609331
9707443,9610232
9707443,9610470
9707443,9611437
9707443,9612334
9707443,9612376
9707443,9702247
9707443,9702392
9707443,9703276
9707443,9703285
9707443,9703288
9707443,9703372
9707443,9703436
9707443,9705416
9405253,9207221
9405253,9209251
9405253,9211204
9405253,9310291
9509294,9211204
9509294,9307249
9509294,9307312
9509294,9403288
9509294,9404342
9509294,9405253
9509294,9408228
9509294,9410311
9509294,9501377
9509294,9506217
9612376,9408228
9612376,9410311
9612376,9505207
9612376,9505350
9612376,9506217
9612376,9512288
9612376,9601293
9612376,9602438
9612376,9603310
9612376,9608329
9612376,9609488
9612376,9611451
9702325,9204211
9702325,9504426
9702325,9510431
9702325,9607276
9702325,9611239
9608305,9412219
9608305,9603249
9608305,9603408
9608305,9604317
9705279,9402283
9705279,9604317
9705279,9605431
9705279,9609381
9705279,9611433
9705279,9703449
9705279,9704207
9702261,9404209
9702261,9408310
9702261,9505433
9702261,9506427
9702261,9604223
9702261,9612402
9702261,9612424
9805446,9510431
9805446,9603374
9805446,9607276
9805446,9611363
9805446,9708311
9805446,9711515
9805446,9712368
9610255,9407303
9610255,9505392
9610255,9506242
9610255,9506248
9610255,9506264
9610255,9604378
9604378,9406320
9604378,9407303
9604378,9510378
103076,9502315
103076,9502385
103076,9506354
103076,9602306
103076,9712291
103076,9809396
103076,9810382
103076,9812361
103076,9906275
103076,9907234
103076,9907432
103076,9910205
9901215,9207221
9901215,9209299
9901215,9307316
9901215,9502385
9901215,9511227
9901215,9602306
9901215,9603307
9901215,9812528
9908425,9312279
9908425,9501213
9908425,9604295
9908425,9604441
9908425,9606314
9908425,9702367
9908425,9703420
9908425,9707220
9908425,9712410
9908425,9802357
9908425,9804436
9908425,9805509
9908425,9809398
9908425,9809443
9908425,9809487
9908425,9810270
9908425,9905505
9603351,9312212
9603351,9406204
9603351,9410338
9603351,9507216
9710376,9412201
9709229,9205238
9709229,9212285
9709229,9302288
9709229,9310229
9709229,9310378
9709229,9401338
9709229,9404327
9709229,9406363
9709229,9411377
9709229,9412201
9709229,9502291
9709229,9801208
9709229,9801209
9903381,9502298
9903381,9605239
9903381,9605252
9903381,9710376
9903381,9802302
9902452,9412201
9902452,9502298
9902452,9505262
9902452,9506329
9902452,9603374
9902452,9608366
9902452,9611363
9902452,9611463
9902452,9712228
9902452,9801208
9902452,9801209
9902452,9803313
9902452,9804211
9902452,9808283
9902452,9812412
9605252,9605239
210445,3165
210445,7176
210445,103199
210445,103259
210445,104304
210445,105011
210445,106025
210445,108227
210445,110193
210445,111059
210445,112117
210445,202058
210445,206056
210445,208177
210445,210003
210445,9501357
210445,9502366
210445,9505251
210445,9506256
210445,9511388
210445,9512369
210445,9707474
210445,9708227
210445,9804462
210445,9805470
210445,9909244
9909244,9208201
9909244,9409335
9909244,9411285
9909244,9504333
9909244,9701390
9909244,9703278
9909244,9703284
9909244,9704453
9909244,9706430
9909244,9707523
9909244,9708300
9909244,9708395
9909244,9709215
9909244,9804462
9909244,9904370
108227,3165
108227,5155
108227,103063
108227,107060
108227,107187
108227,302003
108227,9302239
108227,9409335
108227,9411285
108227,9601234
108227,9602366
108227,9610451
108227,9612394
108227,9701390
108227,9703278
108227,9703284
108227,9703455
108227,9707523
108227,9709215
108227,9804462
108227,9812497
108227,9904370
108227,9906267
108227,9909244
110193,3165
110193,6045
110193,7208
110193,101127
110193,9302247
110193,9409335
110193,9409371
110193,9502366
110193,9601234
110193,9610549
110193,9612394
110193,9702314
110193,9703455
110193,9710268
110193,9803242
110193,9804209
110193,9804462
110193,9805442
110193,9809337
110193,9904370
110193,9909244
3165,9409335
3165,9510207
3165,9612394
3165,9701390
3165,9703278
3165,9703284
3165,9802416
3165,9804462
3165,9909244
9904435,9312324
9904435,9409315
9904435,9501212
9904435,9710478
9904435,9805273
9904435,9811456
9710478,9312324
9710478,9501212
9710478,9602438
9710478,9702265
9805273,9512251
9805273,9601326
9805273,9602438
9805273,9712368
210094,2072
210094,6005
210094,7359
210094,10163
210094,11393
210094,105145
210094,111078
210094,205332
210094,207042
210094,207313
210094,207365
210094,9511252
10163,2072
10163,5025
10163,6154
10163,7359
10163,9405388
10163,9405401
10163,9412381
10163,9509258
10163,9701419
10163,9705258
10163,9902410
10163,9907231
10163,9907472
10163,9911379
207313,2072
207313,6005
207313,7083
207313,7359
207313,10017
207313,11393
207313,105145
207313,106246
207313,107113
207313,111077
207313,111078
207313,205332
207313,207042
207313,9209205
207313,9509258
207313,9511252
207313,9701419
207313,9705258
207313,9902294
207313,9902410
207313,9910405
207313,9911379
207365,2036
207365,2072
207365,6005
207365,6227
207365,7359
207365,10017
207365,11393
207365,12351
207365,101022
207365,104230
207365,105145
207365,105224
207365,107113
207365,111077
207365,111078
207365,201301
207365,203123
207365,205059
207365,205332
207365,207042
207365,9401258
207365,9501376
207365,9605444
207365,9701419
207365,9705258
207365,9803445
207365,9808468
207365,9812472
207365,9902294
207365,9906218
207365,9912403
111078,2072
111078,6005
111078,7359
111078,11393
111078,12351
111078,103007
111078,104230
111078,105145
111078,107113
111078,9209205
111078,9412381
111078,9501376
111078,9504378
111078,9509258
111078,9611397
111078,9703402
111078,9705258
111078,9712519
111078,9803315
111078,9804398
111078,9902410
111078,9907231
111078,9912551
105145,2072
105145,7083
105145,7359
105145,9336
105145,11393
105145,12351
105145,101022
105145,103007
105145,104230
105145,9212212
105145,9504230
105145,9506454
105145,9901416
105145,9902294
7359,2072
7359,9209205
7359,9803445
7359,9902294
11393,6005
11393,7083
11393,9158
11393,9336
11393,10163
11393,9405401
11393,9412381
11393,9509258
11393,9606345
11393,9701419
11393,9703402
11393,9705258
11393,9806404
11393,9912403
9605419,9310233
9605419,9408228
9605419,9410311
9605419,9505350
9605419,9506217
9605419,9506251
9605419,9507363
9605419,9509424
9605419,9510372
9605419,9511324
9605419,9512288
9605419,9601293
9605419,9602208
9605419,9602239
9605419,9602438
9605419,9603310
9605419,9603326
9605419,9603336
9605419,9603441
9605419,9603442
9605419,9604432
9605419,9605340
9605419,9605351
9408218,9206218
9408218,9304277
9408218,9308266
9603442,9302291
9603442,9310233
9603442,9402341
9708332,9301259
9708332,9303204
9708332,9312210
9708332,9404321
9708332,9406354
9708332,9410357
9708332,9411392
9708332,9505229
9708332,9505409
9708332,9507445
9708332,9508342
9708332,9509299
9708332,9511256
9708332,9602305
9708332,9604301
9708332,9604380
9708332,9605345
9708332,9606356
9708332,9608306
9708332,9608364
9708332,9703276
9708332,9703285
9708332,9703287
9708332,9703288
9708332,9703316
9708332,9706362
9708332,9706489
8063,3033
8063,3275
8063,6304
8063,9401258
8063,9606399
9804300,9306320
9804300,9705345
9501404,9205238
9501404,9404327
9501404,9404333
9501404,9406204
9501404,9410338
9501404,9411377
9404327,9203210
9404333,9205238
9404333,9212285
9404333,9309326
9404333,9311313
9312293,9203203
9312293,9212224
9312293,9303317
9312293,9304256
9312293,9305345
9312293,9308273
9304256,9203203
9212224,9203201
9908393,9301229
9908393,9310379
9908393,9411234
9908393,9505422
9908393,9610384
9908393,9701296
9908393,9706507
9908393,9712483
9908393,9801295
9908393,9812224
9908393,9904459
9801295,9301229
9801295,9308374
9801295,9408326
9801295,9506422
9801295,9509393
9801295,9512319
9801295,9604441
9801295,9606440
9801295,9701296
9801295,9703373
9904459,9310379
9904459,9505422
9904459,9706507
9904459,9805345
9904459,9812440
9904459,9901354
9904459,9901439
9610384,9410345
9610384,9505422
9610384,9509269
9610384,9601353
9812224,9706507
9812224,9711252
9701296,9506375
9701296,9509393
9701296,9604294
9701296,9607428
9701296,9610445
9712523,9405237
9712523,9602375
9712523,9610451
9712523,9702417
9712523,9709344
9712523,9709419
9608342,9302240
9608342,9503484
9608342,9506451
9608342,9508347
9608342,9601302
9608342,9605209
9608342,9605330
5062,9306230
9512356,9212203
9512356,9303284
9512356,9304257
9512356,9310311
9512356,9409335
9512356,9409437
9512356,9411285
9512356,9501265
9512356,9504269
9512356,9504333
9512356,9504334
9512356,9511255
9412237,9401271
9412237,9401325
9412237,9402299
9412237,9406390
9412237,9406427
9412237,9408345
9408345,9307347
9408345,9308222
9408345,9308266
9408345,9308271
9408345,9308304
9408345,9308336
9408345,9310233
9408345,9312213
9408345,9401325
9408345,9404342
9408345,9406427
9408345,9408218
9408345,9408228
9401325,9303270
9401325,9304277
9401325,9307249
9401325,9307301
9401325,9307347
9401325,9308266
9401325,9308336
5049,9311205
5049,9402335
5049,9407372
5049,9408245
5049,9506454
5049,9508302
5049,9509311
5049,9606280
5049,9702216
5049,9710531
5049,9712517
5049,9802290
5049,9802440
5049,9803497
5049,9807462
5049,9807513
5049,9808257
5049,9901416
5049,9903358
5049,9904404
5049,9912547
9710560,9205228
9710560,9301244
9710560,9403390
9710560,9408346
9710560,9507319
9710560,9508204
9710560,9511397
9710560,9512404
9710560,9602421
9710560,9611253
9710560,9703448
9710560,9704377
9710560,9704415
9710560,9707291
9710560,9709354
9609265,9206236
9609265,9301244
9609265,9306323
9609265,9402221
9609265,9406363
9609265,9411285
9609265,9501222
9609265,9502291
9609265,9503411
9609265,9505267
9609265,9510318
9609265,9602366
9609265,9603359
9510318,9301244
9510318,9409335
9510318,9411285
9510318,9507319
9702270,9411211
9702270,9504248
9702270,9505391
9702270,9506452
9702270,9507253
